discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code
Wrestling,montreal-1976,"Welterweight, Freestyle (??4 kilograms) Men",Men,BRONZE,Athlete,,"Stanley Joseph, Jr. DZIEDZIC",United States of America,US
Wrestling,montreal-1976,"Welterweight, Greco-Roman (??4 kilograms) Men",Men,GOLD,Athlete,,Anatoli BYKOV,Soviet Union,
Wrestling,montreal-1976,"Welterweight, Greco-Roman (??4 kilograms) Men",Men,SILVER,Athlete,,Vitezslav MACHA,Czechoslovakia,CSHH
Wrestling,montreal-1976,"Welterweight, Greco-Roman (??4 kilograms) Men",Men,BRONZE,Athlete,,Karl-Heinz HELBING,Federal Republic of Germany,DE
Wrestling,montreal-1976,"Heavyweight, Freestyle (??00 kilograms) Men",Men,GOLD,Athlete,,Ivan YARYGIN,Soviet Union,
Wrestling,montreal-1976,"Heavyweight, Freestyle (??00 kilograms) Men",Men,SILVER,Athlete,,Russell Owen HELLICKSON,United States of America,US
Wrestling,montreal-1976,"Heavyweight, Freestyle (??00 kilograms) Men",Men,BRONZE,Athlete,,Dimov KOSTOV,Bulgaria,BG
Wrestling,montreal-1976,"Middleweight, Freestyle (??2 kilograms) Men",Men,GOLD,Athlete,,John Allan PETERSON,United States of America,US
Wrestling,montreal-1976,"Middleweight, Freestyle (??2 kilograms) Men",Men,SILVER,Athlete,,Viktor NOVOZHILOV,Soviet Union,
Wrestling,montreal-1976,"Middleweight, Freestyle (??2 kilograms) Men",Men,BRONZE,Athlete,,Adolf SEGER,Federal Republic of Germany,DE
Wrestling,montreal-1976,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",Men,GOLD,Athlete,,Oleksandr Kolchynskiy,Soviet Union,
Wrestling,montreal-1976,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",Men,SILVER,Athlete,,Aleksandr TOMOV,Bulgaria,BG
Wrestling,montreal-1976,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",Men,BRONZE,Athlete,,Roman CODREANU,Romania,RO
Water Polo,montreal-1976,water polo men,Men,GOLD,GameTeam,Hungary team,,Hungary,HU
Water Polo,montreal-1976,water polo men,Men,SILVER,GameTeam,Italy team,,Italy,IT
Water Polo,montreal-1976,water polo men,Men,BRONZE,GameTeam,Netherlands team,,Netherlands,NL
Cross Country Skiing,innsbruck-1976,30km mass start men,Men,GOLD,Athlete,,Sergey SAVELYEV,Soviet Union,
Cross Country Skiing,innsbruck-1976,30km mass start men,Men,SILVER,Athlete,,William KOCH,United States of America,US
Cross Country Skiing,innsbruck-1976,30km mass start men,Men,BRONZE,Athlete,,Ivan GARANIN,Soviet Union,
Cross Country Skiing,innsbruck-1976,5km women,Women,GOLD,Athlete,,Helena TAKALO,Finland,FI
Cross Country Skiing,innsbruck-1976,5km women,Women,SILVER,Athlete,,Raisa SMETANINA,Soviet Union,
Cross Country Skiing,innsbruck-1976,5km women,Women,BRONZE,Athlete,,Nina BALDYCHEVA,Soviet Union,
Cross Country Skiing,innsbruck-1976,15km men,Men,GOLD,Athlete,,Nikolay BAZHUKOV,Soviet Union,
Cross Country Skiing,innsbruck-1976,15km men,Men,SILVER,Athlete,,Yevgeny BELYAEV,Soviet Union,
Cross Country Skiing,innsbruck-1976,15km men,Men,BRONZE,Athlete,,Arto KOIVISTO,Finland,FI
Cross Country Skiing,innsbruck-1976,10km women,Women,GOLD,Athlete,,Raisa SMETANINA,Soviet Union,
Cross Country Skiing,innsbruck-1976,10km women,Women,SILVER,Athlete,,Helena TAKALO,Finland,FI
Cross Country Skiing,innsbruck-1976,10km women,Women,BRONZE,Athlete,,Galina KULAKOVA,Soviet Union,
Cross Country Skiing,innsbruck-1976,Relay 4x5km women,Women,GOLD,GameTeam,Soviet Union team,,Soviet Union,
Cross Country Skiing,innsbruck-1976,Relay 4x5km women,Women,SILVER,GameTeam,Finland team,,Finland,FI
Cross Country Skiing,innsbruck-1976,Relay 4x5km women,Women,BRONZE,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE
Cross Country Skiing,innsbruck-1976,50km men,Men,GOLD,Athlete,,Ivar FORMO,Norway,NO
Cross Country Skiing,innsbruck-1976,50km men,Men,SILVER,Athlete,,Gerd-Dietmar KLAUSE,German Democratic Republic (Germany),DDDE
Cross Country Skiing,innsbruck-1976,50km men,Men,BRONZE,Athlete,,Benny SÖDERGREN,Sweden,SE
Cross Country Skiing,innsbruck-1976,Relay 4x10km men,Men,GOLD,GameTeam,Finland team,,Finland,FI
Cross Country Skiing,innsbruck-1976,Relay 4x10km men,Men,SILVER,GameTeam,Norway team,,Norway,NO
Cross Country Skiing,innsbruck-1976,Relay 4x10km men,Men,BRONZE,GameTeam,Soviet Union team,,Soviet Union,
Alpine Skiing,innsbruck-1976,giant slalom women,Women,GOLD,Athlete,,Kathy KREINER,Canada,CA
Alpine Skiing,innsbruck-1976,giant slalom women,Women,SILVER,Athlete,,Rosi MITTERMAIER,Federal Republic of Germany,DE
Alpine Skiing,innsbruck-1976,giant slalom women,Women,BRONZE,Athlete,,Danièle DEBERNARD,France,FR
Alpine Skiing,innsbruck-1976,downhill men,Men,GOLD,Athlete,,Franz KLAMMER,Austria,AT
Alpine Skiing,innsbruck-1976,downhill men,Men,SILVER,Athlete,,Bernhard RUSSI,Switzerland,CH
Alpine Skiing,innsbruck-1976,downhill men,Men,BRONZE,Athlete,,Herbert PLANK,Italy,IT
Alpine Skiing,innsbruck-1976,slalom women,Women,GOLD,Athlete,,Rosi MITTERMAIER,Federal Republic of Germany,DE
Alpine Skiing,innsbruck-1976,slalom women,Women,SILVER,Athlete,,Claudia GIORDANI,Italy,IT
Alpine Skiing,innsbruck-1976,slalom women,Women,BRONZE,Athlete,,Hanni WENZEL,Liechtenstein,LI
Alpine Skiing,innsbruck-1976,giant slalom men,Men,GOLD,Athlete,,Heini HEMMI,Switzerland,CH
Alpine Skiing,innsbruck-1976,giant slalom men,Men,SILVER,Athlete,,Ernst GOOD,Switzerland,CH
Alpine Skiing,innsbruck-1976,giant slalom men,Men,BRONZE,Athlete,,Ingemar STENMARK,Sweden,SE
Alpine Skiing,innsbruck-1976,slalom men,Men,GOLD,Athlete,,Piero GROS,Italy,IT
Alpine Skiing,innsbruck-1976,slalom men,Men,SILVER,Athlete,,Gustavo THÖNI,Italy,IT
Alpine Skiing,innsbruck-1976,slalom men,Men,BRONZE,Athlete,,Willy FROMMELT,Liechtenstein,LI
Alpine Skiing,innsbruck-1976,downhill women,Women,GOLD,Athlete,,Rosi MITTERMAIER,Federal Republic of Germany,DE
Alpine Skiing,innsbruck-1976,downhill women,Women,SILVER,Athlete,,Brigitte TOTSCHNIGG,Austria,AT
Alpine Skiing,innsbruck-1976,downhill women,Women,BRONZE,Athlete,,Cynthia NELSON,United States of America,US
Ice Hockey,innsbruck-1976,ice hockey men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,
Ice Hockey,innsbruck-1976,ice hockey men,Men,SILVER,GameTeam,Czechoslovakia team,,Czechoslovakia,CSHH
Ice Hockey,innsbruck-1976,ice hockey men,Men,BRONZE,GameTeam,West Germany team,,Federal Republic of Germany,DE
Figure skating,innsbruck-1976,Individual women,Women,GOLD,Athlete,,Dorothy HAMILL,United States of America,US
Figure skating,innsbruck-1976,Individual women,Women,SILVER,Athlete,,Dianne DE LEEUW,Netherlands,NL
Figure skating,innsbruck-1976,Individual women,Women,BRONZE,Athlete,,Christine ERRATH,German Democratic Republic (Germany),DDDE
Figure skating,innsbruck-1976,Pairs mixed,Mixed,GOLD,GameTeam,Soviet Union team #1,Irina RODNINA,Soviet Union,
Figure skating,innsbruck-1976,Pairs mixed,Mixed,GOLD,GameTeam,Soviet Union team #1,Aleksandr ZAYTSEV,Soviet Union,
Figure skating,innsbruck-1976,Pairs mixed,Mixed,SILVER,GameTeam,East Germany team #1,Romy KERMER,German Democratic Republic (Germany),DDDE
Figure skating,innsbruck-1976,Pairs mixed,Mixed,SILVER,GameTeam,East Germany team #1,Rolf ÖSTERREICH,German Democratic Republic (Germany),DDDE
Figure skating,innsbruck-1976,Pairs mixed,Mixed,BRONZE,GameTeam,East Germany team #2,Manuela GROSS,German Democratic Republic (Germany),DDDE
Figure skating,innsbruck-1976,Pairs mixed,Mixed,BRONZE,GameTeam,East Germany team #2,Uwe KAGELMANN,German Democratic Republic (Germany),DDDE
Figure skating,innsbruck-1976,Individual men,Men,GOLD,Athlete,,John CURRY,Great Britain,GB
Figure skating,innsbruck-1976,Individual men,Men,SILVER,Athlete,,Vladimir KOVALYOV,Soviet Union,
Figure skating,innsbruck-1976,Individual men,Men,BRONZE,Athlete,,Toller CRANSTON,Canada,CA
Figure skating,innsbruck-1976,Ice dancing mixed,Mixed,GOLD,GameTeam,Soviet Union team #1,Lyudmila PAKHOMOVA,Soviet Union,
Figure skating,innsbruck-1976,Ice dancing mixed,Mixed,GOLD,GameTeam,Soviet Union team #1,Aleksandr Gorshkov,Soviet Union,
Figure skating,innsbruck-1976,Ice dancing mixed,Mixed,SILVER,GameTeam,Soviet Union team #2,Irina MOISEYEVA,Soviet Union,
Figure skating,innsbruck-1976,Ice dancing mixed,Mixed,SILVER,GameTeam,Soviet Union team #2,Andrey MINENKOV,Soviet Union,
Figure skating,innsbruck-1976,Ice dancing mixed,Mixed,BRONZE,GameTeam,United States team #1,Colleen O'CONNOR,United States of America,US
Figure skating,innsbruck-1976,Ice dancing mixed,Mixed,BRONZE,GameTeam,United States team #1,"Jim Millns, Jr.",United States of America,US
Speed skating,innsbruck-1976,10000m men,Men,GOLD,Athlete,,Piet KLEINE,Netherlands,NL
Speed skating,innsbruck-1976,10000m men,Men,SILVER,Athlete,,Sten STENSEN,Norway,NO
Speed skating,innsbruck-1976,10000m men,Men,BRONZE,Athlete,,Hans VAN HELDEN,Netherlands,NL
Speed skating,innsbruck-1976,500m women,Women,GOLD,Athlete,,Sheila YOUNG,United States of America,US
Speed skating,innsbruck-1976,500m women,Women,SILVER,Athlete,,Cathy PRIESTNER,Canada,CA
Speed skating,innsbruck-1976,500m women,Women,BRONZE,Athlete,,Tatyana AVERINA,Soviet Union,
Speed skating,innsbruck-1976,1500m women,Women,GOLD,Athlete,,Galina STEPANSKAYA,Soviet Union,
Speed skating,innsbruck-1976,1500m women,Women,SILVER,Athlete,,Sheila YOUNG,United States of America,US
Speed skating,innsbruck-1976,1500m women,Women,BRONZE,Athlete,,Tatyana AVERINA,Soviet Union,
Speed skating,innsbruck-1976,5000m men,Men,GOLD,Athlete,,Sten STENSEN,Norway,NO
Speed skating,innsbruck-1976,5000m men,Men,SILVER,Athlete,,Piet KLEINE,Netherlands,NL
Speed skating,innsbruck-1976,5000m men,Men,BRONZE,Athlete,,Hans VAN HELDEN,Netherlands,NL
Speed skating,innsbruck-1976,1500m men,Men,GOLD,Athlete,,Jan Egil STORHOLT,Norway,NO
Speed skating,innsbruck-1976,1500m men,Men,SILVER,Athlete,,Yury KONDAKOV,Soviet Union,
Speed skating,innsbruck-1976,1500m men,Men,BRONZE,Athlete,,Hans VAN HELDEN,Netherlands,NL
Speed skating,innsbruck-1976,3000m women,Women,GOLD,Athlete,,Tatyana AVERINA,Soviet Union,
Speed skating,innsbruck-1976,3000m women,Women,SILVER,Athlete,,Andrea EHRIG,German Democratic Republic (Germany),DDDE
Speed skating,innsbruck-1976,3000m women,Women,BRONZE,Athlete,,Lisbeth KORSMO,Norway,NO
Speed skating,innsbruck-1976,1000m men,Men,GOLD,Athlete,,Peter MUELLER,United States of America,US
Speed skating,innsbruck-1976,1000m men,Men,SILVER,Athlete,,Jörn DIDRIKSEN,Norway,NO
Speed skating,innsbruck-1976,1000m men,Men,BRONZE,Athlete,,Valery MURATOV,Soviet Union,
Speed skating,innsbruck-1976,500m men,Men,GOLD,Athlete,,Yevgeny KULIKOV,Soviet Union,
Speed skating,innsbruck-1976,500m men,Men,SILVER,Athlete,,Valery MURATOV,Soviet Union,
Speed skating,innsbruck-1976,500m men,Men,BRONZE,Athlete,,Daniel IMMERFALL,United States of America,US
Speed skating,innsbruck-1976,1000m women,Women,GOLD,Athlete,,Tatyana AVERINA,Soviet Union,
Speed skating,innsbruck-1976,1000m women,Women,SILVER,Athlete,,Leah MUELLER,United States of America,US
Speed skating,innsbruck-1976,1000m women,Women,BRONZE,Athlete,,Sheila YOUNG,United States of America,US
Bobsleigh,innsbruck-1976,two-man men,Men,GOLD,GameTeam,East Germany team #2,Meinhard NEHMER,German Democratic Republic (Germany),DDDE
Bobsleigh,innsbruck-1976,two-man men,Men,GOLD,GameTeam,East Germany team #2,Bernhard GERMESHAUSEN,German Democratic Republic (Germany),DDDE
Bobsleigh,innsbruck-1976,two-man men,Men,SILVER,GameTeam,West Germany team #1,Wolfgang ZIMMERER,Federal Republic of Germany,DE
Bobsleigh,innsbruck-1976,two-man men,Men,SILVER,GameTeam,West Germany team #1,Manfred SCHUMANN,Federal Republic of Germany,DE
Bobsleigh,innsbruck-1976,two-man men,Men,BRONZE,GameTeam,Switzerland team #1,Erich SCHÄRER,Switzerland,CH
Bobsleigh,innsbruck-1976,two-man men,Men,BRONZE,GameTeam,Switzerland team #1,Joseph BENZ,Switzerland,CH
Bobsleigh,innsbruck-1976,four-man men,Men,GOLD,GameTeam,East Germany team #1,,German Democratic Republic (Germany),DDDE
Bobsleigh,innsbruck-1976,four-man men,Men,SILVER,GameTeam,Switzerland team #2,,Switzerland,CH
Bobsleigh,innsbruck-1976,four-man men,Men,BRONZE,GameTeam,West Germany team #1,,Federal Republic of Germany,DE
Nordic Combined,innsbruck-1976,Individual men,Men,GOLD,Athlete,,Ulrich WEHLING,German Democratic Republic (Germany),DDDE
Nordic Combined,innsbruck-1976,Individual men,Men,SILVER,Athlete,,Urban HETTICH,Federal Republic of Germany,DE
Nordic Combined,innsbruck-1976,Individual men,Men,BRONZE,Athlete,,Konrad WINKLER,German Democratic Republic (Germany),DDDE
Biathlon,innsbruck-1976,20km men,Men,GOLD,Athlete,,Nikolay KRUGLOV,Soviet Union,
Biathlon,innsbruck-1976,20km men,Men,SILVER,Athlete,,Heikki IKOLA,Finland,FI
Biathlon,innsbruck-1976,20km men,Men,BRONZE,Athlete,,Aleksandr YELIZAROV,Soviet Union,
Biathlon,innsbruck-1976,4x75km relay men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,
Biathlon,innsbruck-1976,4x75km relay men,Men,SILVER,GameTeam,Finland team,,Finland,FI
Biathlon,innsbruck-1976,4x75km relay men,Men,BRONZE,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE
Ski Jumping,innsbruck-1976,Large Hill Individual men,Men,GOLD,Athlete,,Karl SCHNABL,Austria,AT
Ski Jumping,innsbruck-1976,Large Hill Individual men,Men,SILVER,Athlete,,Anton INNAUER,Austria,AT
Ski Jumping,innsbruck-1976,Large Hill Individual men,Men,BRONZE,Athlete,,Henry GLASS,German Democratic Republic (Germany),DDDE
Ski Jumping,innsbruck-1976,Normal Hill Individual men,Men,GOLD,Athlete,,Hans-Georg ASCHENBACH,German Democratic Republic (Germany),DDDE
Ski Jumping,innsbruck-1976,Normal Hill Individual men,Men,SILVER,Athlete,,Jochen DANNEBERG,German Democratic Republic (Germany),DDDE
Ski Jumping,innsbruck-1976,Normal Hill Individual men,Men,BRONZE,Athlete,,Karl SCHNABL,Austria,AT
Luge,innsbruck-1976,Singles women,Women,GOLD,Athlete,,Margit SCHUMANN,German Democratic Republic (Germany),DDDE
Luge,innsbruck-1976,Singles women,Women,SILVER,Athlete,,Ute RÜHROLD,German Democratic Republic (Germany),DDDE
Luge,innsbruck-1976,Singles women,Women,BRONZE,Athlete,,Elisabeth DEMLEITNER,Federal Republic of Germany,DE
Luge,innsbruck-1976,Singles men,Men,GOLD,Athlete,,Detlef GÜNTHER,German Democratic Republic (Germany),DDDE
Luge,innsbruck-1976,Singles men,Men,SILVER,Athlete,,Josef FENDT,Federal Republic of Germany,DE
Luge,innsbruck-1976,Singles men,Men,BRONZE,Athlete,,Hans RINN,German Democratic Republic (Germany),DDDE
Luge,innsbruck-1976,Doubles mixed,Open,GOLD,GameTeam,East Germany team #1,Hans RINN,German Democratic Republic (Germany),DDDE
Luge,innsbruck-1976,Doubles mixed,Open,GOLD,GameTeam,East Germany team #1,Norbert HAHN,German Democratic Republic (Germany),DDDE
Luge,innsbruck-1976,Doubles mixed,Open,SILVER,GameTeam,West Germany team #1,Hans BRANDNER,Federal Republic of Germany,DE
Luge,innsbruck-1976,Doubles mixed,Open,SILVER,GameTeam,West Germany team #1,Balthasar SCHWARM,Federal Republic of Germany,DE
Luge,innsbruck-1976,Doubles mixed,Open,BRONZE,GameTeam,Austria team #1,Rudolf SCHMID,Austria,AT
Luge,innsbruck-1976,Doubles mixed,Open,BRONZE,GameTeam,Austria team #1,Franz SCHACHNER,Austria,AT
Canoe Sprint,munich-1972,K1 1000m kayak single men,Men,GOLD,Athlete,,Aleksandr SHAPARENKO,Soviet Union,
Canoe Sprint,munich-1972,K1 1000m kayak single men,Men,SILVER,Athlete,,Rolf PETERSON,Sweden,SE
Canoe Sprint,munich-1972,K1 1000m kayak single men,Men,BRONZE,Athlete,,Geza CSAPO,Hungary,HU
Canoe Sprint,munich-1972,K2 1000m kayak double men,Men,GOLD,GameTeam,Soviet Union team,Nikolay Gorbachov,Soviet Union,
Canoe Sprint,munich-1972,K2 1000m kayak double men,Men,GOLD,GameTeam,Soviet Union team,Vikt'or K'rat'asiuk'i,Soviet Union,
Canoe Sprint,munich-1972,K2 1000m kayak double men,Men,SILVER,GameTeam,Hungary team,Jozsef DEME,Hungary,HU
Canoe Sprint,munich-1972,K2 1000m kayak double men,Men,SILVER,GameTeam,Hungary team,Janos RATKAI,Hungary,HU
Canoe Sprint,munich-1972,K2 1000m kayak double men,Men,BRONZE,GameTeam,Poland team,Wladyslaw SZUSZKIEWICZ,Poland,PL
Canoe Sprint,munich-1972,K2 1000m kayak double men,Men,BRONZE,GameTeam,Poland team,Rafal Maciej PISZCZ,Poland,PL
Canoe Sprint,munich-1972,C2 1000m canoe double men,Men,GOLD,GameTeam,Soviet Union team,Vladas Česiūnas,Soviet Union,
Canoe Sprint,munich-1972,C2 1000m canoe double men,Men,GOLD,GameTeam,Soviet Union team,Yuri LOBANOV,Soviet Union,
Canoe Sprint,munich-1972,C2 1000m canoe double men,Men,SILVER,GameTeam,Romania team,Ivan PATZAICHIN,Romania,RO
Canoe Sprint,munich-1972,C2 1000m canoe double men,Men,SILVER,GameTeam,Romania team,Serghei COVALIOV,Romania,RO
Canoe Sprint,munich-1972,C2 1000m canoe double men,Men,BRONZE,GameTeam,Bulgaria team,Fedi Damyanov,Bulgaria,BG
Canoe Sprint,munich-1972,C2 1000m canoe double men,Men,BRONZE,GameTeam,Bulgaria team,Ivan BURTCHIN,Bulgaria,BG
Canoe Sprint,munich-1972,K1 500m kayak single women,Women,GOLD,Athlete,,Yuliya Riabchynska,Soviet Union,
Canoe Sprint,munich-1972,K1 500m kayak single women,Women,SILVER,Athlete,,Marie (Mieke) JAAPIES,Netherlands,NL
Canoe Sprint,munich-1972,K1 500m kayak single women,Women,BRONZE,Athlete,,Anna PFEFFER,Hungary,HU
Canoe Sprint,munich-1972,K2 500m kayak double women,Women,GOLD,GameTeam,Soviet Union team,Lyudmila KHVEDOSYUK-PINAEVA,Soviet Union,
Canoe Sprint,munich-1972,K2 500m kayak double women,Women,GOLD,GameTeam,Soviet Union team,Ekaterina KURYSHKO,Soviet Union,
Canoe Sprint,munich-1972,K2 500m kayak double women,Women,SILVER,GameTeam,East Germany team,Ilse KASCHUBE,German Democratic Republic (Germany),DDDE
Canoe Sprint,munich-1972,K2 500m kayak double women,Women,SILVER,GameTeam,East Germany team,Petra GRABOWSKY,German Democratic Republic (Germany),DDDE
Canoe Sprint,munich-1972,K2 500m kayak double women,Women,BRONZE,GameTeam,Romania team,Maria NICHIFOROV-MIHOREANU,Romania,RO
Canoe Sprint,munich-1972,K2 500m kayak double women,Women,BRONZE,GameTeam,Romania team,Viorica DUMITRU,Romania,RO
Canoe Sprint,munich-1972,C1 1000m canoe single men,Men,GOLD,Athlete,,Ivan PATZAICHIN,Romania,RO
Canoe Sprint,munich-1972,C1 1000m canoe single men,Men,SILVER,Athlete,,Tamas WICHMANN,Hungary,HU
Canoe Sprint,munich-1972,C1 1000m canoe single men,Men,BRONZE,Athlete,,Detlef LEWE,Federal Republic of Germany,DE
Canoe Sprint,munich-1972,K4 1000m kayak four men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,
Canoe Sprint,munich-1972,K4 1000m kayak four men,Men,SILVER,GameTeam,Romania team,,Romania,RO
Canoe Sprint,munich-1972,K4 1000m kayak four men,Men,BRONZE,GameTeam,Norway team,,Norway,NO
Gymnastics Artistic,munich-1972,vault women,Women,GOLD,Athlete,,Karin JANZ,German Democratic Republic (Germany),DDDE
Gymnastics Artistic,munich-1972,vault women,Women,SILVER,Athlete,,Erika ZUCHOLD,German Democratic Republic (Germany),DDDE
Gymnastics Artistic,munich-1972,vault women,Women,BRONZE,Athlete,,Lyudmila TURISCHEVA,Soviet Union,
Gymnastics Artistic,munich-1972,individual all-round men,Men,GOLD,Athlete,,Sawao KATO,Japan,JP
Gymnastics Artistic,munich-1972,individual all-round men,Men,SILVER,Athlete,,Eizo KENMOTSU,Japan,JP
Gymnastics Artistic,munich-1972,individual all-round men,Men,BRONZE,Athlete,,Akinori NAKAYAMA,Japan,JP
Gymnastics Artistic,munich-1972,floor exercises women,Women,GOLD,Athlete,,Olga KORBUT,Soviet Union,
Gymnastics Artistic,munich-1972,floor exercises women,Women,SILVER,Athlete,,Lyudmila TURISCHEVA,Soviet Union,
Gymnastics Artistic,munich-1972,floor exercises women,Women,BRONZE,Athlete,,Tamara LAZAKOVICH,Soviet Union,
Gymnastics Artistic,munich-1972,parallel bars men,Men,GOLD,Athlete,,Sawao KATO,Japan,JP
Gymnastics Artistic,munich-1972,parallel bars men,Men,SILVER,Athlete,,Shigeru KASAMATSU,Japan,JP
Gymnastics Artistic,munich-1972,parallel bars men,Men,BRONZE,Athlete,,Eizo KENMOTSU,Japan,JP
Gymnastics Artistic,munich-1972,floor exercises men,Men,GOLD,Athlete,,Nikolay ANDRIANOV,Soviet Union,
Gymnastics Artistic,munich-1972,floor exercises men,Men,SILVER,Athlete,,Akinori NAKAYAMA,Japan,JP
Gymnastics Artistic,munich-1972,floor exercises men,Men,BRONZE,Athlete,,Shigeru KASAMATSU,Japan,JP
Gymnastics Artistic,munich-1972,rings men,Men,GOLD,Athlete,,Akinori NAKAYAMA,Japan,JP
Gymnastics Artistic,munich-1972,rings men,Men,SILVER,Athlete,,Mikhail VORONIN,Soviet Union,
Gymnastics Artistic,munich-1972,rings men,Men,BRONZE,Athlete,,Mitsuo TSUKAHARA,Japan,JP
Gymnastics Artistic,munich-1972,vault men,Men,GOLD,Athlete,,Klaus KÖSTE,German Democratic Republic (Germany),DDDE
Gymnastics Artistic,munich-1972,vault men,Men,SILVER,Athlete,,Viktor KLIMENKO,Soviet Union,
Gymnastics Artistic,munich-1972,vault men,Men,BRONZE,Athlete,,Nikolay ANDRIANOV,Soviet Union,
Gymnastics Artistic,munich-1972,team competition women,Women,GOLD,GameTeam,Soviet Union team,,Soviet Union,
Gymnastics Artistic,munich-1972,team competition women,Women,SILVER,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE
Gymnastics Artistic,munich-1972,team competition women,Women,BRONZE,GameTeam,Hungary team,,Hungary,HU
